Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,Author Gender
34063376,Arafta,George Saunders,"Saunders, George",Niran Elçi,"=""6055060841""","=""9786055060848""",4,3.75,Delidolu Yayınları,Paperback,456,2017.0,2017.0,2023/06/05,2023/06/07,,,read,,,,1,0,M
28574132,"Doppler (Doppler, #1)",Erlend Loe,"Loe, Erlend",Dilek Başak,"=""9750835298""","=""9789750835292""",4,3.9,Yapı Kredi Yayınları,Paperback,124,2016.0,2004.0,2023/05/30,2023/06/07,,,read,,,,1,0,M
126606828,Olay,Annie Ernaux,"Ernaux, Annie",Siren İdemen,"=""9750760581""","=""9789750760587""",5,4.31,Can Yayınları,Paperback,77,2023.0,2000.0,2023/06/15,2023/06/12,,,read,,,,1,0,F
124945702,Anarsist Banker ve Seytanin Saati,Fernando Pessoa,"Pessoa, Fernando",,"=""6258129234""","=""9786258129236""",3,3.86,Sia Kitap,Paperback,80,2022.0,2013.0,2023/11/13,2023/11/13,,,read,,,,1,0,M
59591098,Göçebeler Diyarı: Yirmi Birinci Yüzyılda Amerika’da Hayatta Kalmak,Jessica Bruder,"Bruder, Jessica",Burcu Denizci,"=""6258475353""","=""9786258475357""",4,4.03,İthaki Yayınları,Paperback,272,2021.0,2017.0,2023/10/06,2023/10/06,,,read,,,,1,0,F
60194342,Zorba,Nikos Kazancakis,"Kazancakis, Nikos",,"=""9789750722""","=""""",4,4.04,Can Yayınları,Paperback,348,2015.0,1946.0,2023/09/30,2023/10/06,,,read,,,,1,0,M
75698424,Sokço'da Kış,Elisa Shua Dusapin,"Dusapin, Elisa Shua",Canan Özatalay,"=""9750759583""","=""9789750759581""",5,3.55,Can Yayınları,Paperback,112,2023.0,2016.0,2023/08/24,2023/08/24,,,read,,,,1,0,F
42196424,Misafir,Nermin Yıldırım,"Yıldırım, Nermin",,"=""6051922458""","=""9786051922454""",5,4.15,Hep Kitap,Paperback,332,2018.0,2018.0,2023/09/01,2023/09/01,,,read,,,,1,0,F
136289328,Büyük Ev,Álvaro Cepeda Samudio,"Samudio, Álvaro Cepeda",Süleyman Doğru,"=""6052651385""","=""9786052651384""",3,3.65,İthaki Yayınları,Paperback,112,2023.0,1962.0,2023/09/13,2023/09/13,,,read,,,,1,0,M
36422784,Kadınların Nesi Var?,Jacky Fleming,"Fleming, Jacky",Mavisu Kahya,"=""6055678578""","=""9786055678579""",5,4.26,Desen Yayınları,Hardcover,124,2017.0,2016.0,2023/10/06,2023/10/06,,,read,,,,1,0,F
195579901,Koloni,Audrey Magee,"Magee, Audrey",Niran Elçi,"=""6257314879""","=""9786257314879""",5,4.11,Delidolu,Paperback,336,2023.0,2022.0,2023/10/11,2023/10/08,,,read,,,,1,0,F
22041020,Doğa Tarihi,Hakan Bıçakcı,"Bıçakcı, Hakan",,"=""9750515358""","=""9789750515354""",4,3.03,İletişim Yayınları,Paperback,227,2014.0,2014.0,2023/11/18,2023/11/13,,,read,,,,1,0,M
42759176,Sekiz Dağ,Paolo Cognetti,"Cognetti, Paolo",Yelda Gürlek,"=""""","=""9786054820740""",4,4.11,Kafka Kitap,Paperback,256,2018.0,2016.0,2023/11/27,2023/11/27,,,read,,,,1,0,M
18112791,Papazın Kızı,George Orwell,"Orwell, George",Niran Elçi,"=""""","=""9789752730403""",4,3.54,İthaki Yayınları,Paperback,333,2004.0,1935.0,2023/12/03,2023/12/04,,,read,,,,1,0,M
33545325,Vejetaryen,Han Kang,"Kang, Han",S. Göksel Türközü,"=""6055162784""","=""9786055162788""",4,3.63,April Yayıncılık,Paperback,160,2017.0,2007.0,2023/11/09,2023/11/09,,,read,,,,1,0,F
27798767,Mürebbiye,Hüseyin Rahmi Gürpınar,"Gürpınar, Hüseyin Rahmi",,"=""9752895026""","=""9789752895027""",4,3.75,Everest Yayınları,Paperback,192,2011.0,1899.0,2023/12/13,2023/12/13,,,read,,,,1,0,M
196251172,Hatırlıyorum,Georges Perec,"Perec, Georges",Ayberk Erkay,"=""6253690167""","=""9786253690168""",3,3.52,Everest Yayınları,Paperback,136,2023.0,1978.0,2023/12/07,2023/12/05,,,read,,,,1,0,M
12023159,Uğultulu Tepeler,Emily Brontë,"Brontë, Emily",İhsan Özdemir,"=""""","=""9799756870432""",3,3.9,Antik Yayınları,Paperback,429,2006.0,1847.0,2023/12/29,2023/12/29,,,read,,,,1,0,F
26535513,Storytelling with Data: A Data Visualization Guide for Business Professionals,Cole Nussbaumer Knaflic,"Knaflic, Cole Nussbaumer",,"=""1119002257""","=""9781119002253""",4,4.39,Wiley,Paperback,288,2015.0,2015.0,2024/07/05,2024/06/01,,,read,,,,1,0,F
201043975,Mal Sayımı,Erlend Loe,"Loe, Erlend",Dilek Başak,"=""9750859219""","=""9789750859212""",4,3.5,Yapı Kredi Yayınları,Paperback,112,2023.0,2013.0,2024/07/06,2024/07/05,,,read,,,,1,0,M
60388059,Meyhanede Hanımlar,Hüseyin Rahmi Gürpınar,"Gürpınar, Hüseyin Rahmi",,"=""6254059037""","=""9786254059032""",4,3.75,Türkiye İş Bankası Kültür Yayınları,Paperback,48,2022.0,1924.0,2024/12/05,2024/12/03,,,read,,,,1,0,M
48751736,Kendini Kaybeden Adam,Erlom Akhvlediani,"Akhvlediani, Erlom","Erlom Ahvlediani, Yalçın Karadeniz","=""""","=""9786059203722""",4,3.34,Dedalus Kitap,Paperback,96,2019.0,2007.0,2024/12/03,2024/12/03,,,read,,,,1,0,M
62994031,Bir Kol Hikâyesi,Ricardo Sumalavia,"Sumalavia, Ricardo",Hazal Akbaş,"=""""","=""""",4,3.4,Holden Kitap,Paperback,85,2022.0,,2024/12/31,2024/12/30,,,read,,,,1,0,M
175759330,Kairos.,Jenny Erpenbeck,"Erpenbeck, Jenny",Regaip Minareci,"=""9750760980""","=""9789750760983""",5,3.38,Can Yayınları,Paperback,384,2023.0,2021.0,2025/01/14,2025/01/03,,,read,,,,1,0,F
1220467,Satranç,Stefan Zweig,"Zweig, Stefan",Ayça Sabuncuoğlu,"=""9755103554""","=""9789755103556""",5,4.27,Can Yayınları,Paperback,72,2013.0,1942.0,2025/01/17,2025/01/15,,,read,,,,1,0,M
209350670,Yalan Dolan,Veronica Raimo,"Raimo, Veronica",Eren Cendey,"=""6259446705""","=""9786259446707""",5,3.58,Medusa Yayınları,Paperback,167,2024.0,2022.0,2025/01/25,2025/01/21,,,read,,,,1,0,F
215072959,Köpeklere ve Duvarlara Dair,Yūko Tsushima,"Tsushima, Yūko",Barış Bayıksel,"=""9750763602""","=""9789750763601""",4,3.69,Can Yayınları,Paperback,64,2024.0,2018.0,2024/09/05,2024/09/02,,,read,,,,1,0,F
53126268,Çocuk Geliyor,Han Kang,"Kang, Han",S. Göksel Türközü,"=""6058108837""","=""9786058108837""",4,4.26,April Yayıncılık,Paperback,168,2019.0,2014.0,2025/01/21,2024/12/17,,,read,,,,1,0,F
43471192,Is Modeli Uretimi,Alexander Osterwalder,"Osterwalder, Alexander",,"=""6054538128""","=""9786054538126""",0,4.21,Optimist,Paperback,288,2017.0,2010.0,2021/12/01,2025/01/25,,,read,,,,1,0,M
13224427,Araba Sevdası,Recaizade Mahmut Ekrem,"Ekrem, Recaizade Mahmut",,"=""9756938560""","=""9789756938560""",0,3.34,Sis Yayıncılık,Paperback,186,2009.0,1898.0,2010/01/01,2025/01/25,,,read,,,,1,0,M
35749182,The Product Book: How to Become a Great Product Manager,Product School,"School, Product",,"=""0998973815""","=""9780998973814""",0,4.1,Product School,Paperback,220,2017.0,,2022/05/01,2025/01/25,,,read,,,,1,0,M
8696793,"Harry Potter ve Felsefe Taşı (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",Ülkü Tamer,"=""""","=""""",0,4.47,Yapı Kredi Yayınları,Paperback,353,2001.0,1997.0,2010/01/01,2025/01/15,,,read,,,,1,0,F
39331798,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",Dost Körpe,"=""6053757810""","=""9786053757818""",0,3.97,İthaki Yayınları,Paperback,208,2018.0,1953.0,2019/06/01,2025/01/15,,,read,,,,1,0,M
6315470,Gizliajans,Alper Canıgüz,"Canıgüz, Alper",,"=""9750506308""","=""9789750506307""",0,3.81,İletişim Yayınları,Paperback,204,2008.0,2008.0,2010/01/01,2025/01/15,,,read,,,,1,0,M
22601135,Siddhartha,Hermann Hesse,"Hesse, Hermann",Kâmuran Şipal,"=""9750719395""","=""9789750719394""",0,4.08,Can Yayınları,Paperback,148,2014.0,1922.0,2019/07/01,2025/01/15,,,read,,,,1,0,M
10561870,Yalnızız,Peyami Safa,"Safa, Peyami",,"=""""","=""9789754370577""",0,4.3,Ötüken Neşriyat,Paperback,413,2016.0,1951.0,2010/01/01,2025/01/15,,,read,,,,1,0,M
6538385,Veronika Ölmek İstiyor,Paulo Coelho,"Coelho, Paulo",Haldun Pamir,"=""""","=""9789755109909""",0,3.73,Can Yayınları,Paperback,200,2009.0,1998.0,2010/01/01,2025/01/15,,,read,,,,1,0,M
7117481,Veba,Albert Camus,"Camus, Albert",Nedret Tanyolaç Öztokat,"=""9755107673""","=""9789755107677""",0,4.02,Can Yayınları,Paperback,277,2004.0,1947.0,2010/01/01,2025/01/15,,,read,,,,1,0,M
758901,Tutunamayanlar,Oğuz Atay,"Atay, Oğuz",,"=""""","=""9789754700114""",0,4.55,İletişim Yayınları,Paperback,724,1984.0,1972.0,2010/01/01,2025/01/15,,,read,,,,1,0,M
25080929,Trendeki Kız,Paula Hawkins,"Hawkins, Paula",Aslıhan Kuzucan,"=""6053754420""","=""9786053754428""",0,3.96,İthaki Yayınları,Paperback,360,2015.0,2015.0,2010/01/01,2025/01/15,,,read,,,,1,0,F
6922718,Tol,Murat Uyurkulak,"Uyurkulak, Murat",,"=""9753423721""","=""9789753423724""",0,3.82,Metis Yayıncılık,Paperback,262,2002.0,2002.0,2020/05/01,2025/01/15,,,read,,,,1,0,M
2152663,Tehlikeli Oyunlar,Oğuz Atay,"Atay, Oğuz",,"=""9754702098""","=""9789754702095""",0,4.6,İletişim Yayıncılık,Paperback,479,2000.0,1973.0,2010/01/01,2025/01/15,,,read,,,,1,0,M
35569174,Tebrikler Kovuldunuz!,Kaan Sekban,"Sekban, Kaan",,"=""""","=""""",0,3.72,Okuyan Us Yayınları,Paperback,288,2017.0,,2010/01/01,2025/01/15,,,read,,,,1,0,M
7388207,Tatlı Rüyalar,Alper Canıgüz,"Canıgüz, Alper",,"=""975470788X""","=""9789754707885""",0,3.95,İletişim Yayınları,Paperback,186,2000.0,2000.0,2010/01/01,2025/01/15,,,read,,,,1,0,M
7712550,Taaşşuk-ı Talat ve Fitnat,Sami Frashëri,"Frashëri, Sami",,"=""975447169X""","=""9789754471694""",0,3.67,Özgür Yayınları,Paperback,192,2009.0,1872.0,2010/01/01,2025/01/15,,,read,,,,1,0,M
13490314,"Şeker Portakalı (Zeze, #1)",José Mauro de Vasconcelos,"Vasconcelos, José Mauro de",Aydın Emeç,"=""9750719409""","=""9789750719400""",0,4.38,Can Yayınları,Paperback,184,2000.0,1968.0,2010/01/01,2025/01/15,,,read,,,,1,0,M
15739169,Şato,Franz Kafka,"Kafka, Franz",Şükrü Çorlu,"=""""","=""9789752732223""",0,3.92,İthaki,Paperback,359,2006.0,1926.0,2015/10/01,2025/01/15,,,read,,,,1,0,M
13493473,Son Darbe: 28 Şubat,Mehmet Ali Birand,"Birand, Mehmet Ali",,"=""6050905541""","=""9786050905540""",0,4.11,Doğan Kitap,Paperback,374,2012.0,2012.0,2010/01/01,2025/01/15,,,read,,,,1,0,M
13580479,Sineklerin Tanrısı,William Golding,"Golding, William",Mîna Urgan,"=""9754582904""","=""9789754582901""",0,3.7,Türkiye İş Bankası Kültür Yayınları,Paperback,272,2008.0,1954.0,2010/01/01,2025/01/15,,,read,,,,1,0,M
6795650,Simyacı,Paulo Coelho,"Coelho, Paulo",Özdemir İnce,"=""""","=""""",0,3.92,Can Yayınları,Paperback,166,1996.0,1988.0,2010/01/01,2025/01/15,,,read,,,,1,0,M
27810124,Sen Benim Hayatımsın,Ferzan Özpetek,"Özpetek, Ferzan",Şemsa Gezgin,"=""9750727738""","=""9789750727733""",0,3.78,Can Yayınları,Paperback,240,2015.0,2015.0,2019/01/01,2025/01/15,,,read,,,,1,0,M
16151182,Sahilde Kafka,Haruki Murakami,"Murakami, Haruki",Hüseyin Can Erkin,"=""605111386X""","=""9786051113869""",0,4.12,Doğan Kitap,Paperback,656,2009.0,2002.0,2010/01/01,2025/01/15,,,read,,,,1,0,M
31868775,Sadık Bey,Pınar Kür,"Kür, Pınar",,"=""9750732979""","=""9789750732973""",0,3.29,Can Yayınları,Paperback,168,2016.0,2016.0,2010/01/01,2025/01/15,,,read,,,,1,0,F
17558236,Ruhi Mücerret,Murat Menteş,"Menteş, Murat",,"=""6055262054""","=""9786055162054""",0,3.77,April Yayıncılık,Paperback,320,2013.0,2013.0,2010/01/01,2025/01/15,,,read,,,,1,0,M
8399007,Olasılıksız,Adam Fawer,"Fawer, Adam",Ayşe Şirin Okyayuz,"=""9756006056""","=""9789756006054""",0,4.14,April Yayıncılık,Paperback,470,2006.0,2005.0,2010/01/01,2025/01/15,,,read,,,,1,0,M
27839637,Olağanüstü Bir Gece,Stefan Zweig,"Zweig, Stefan",İlknur İgan,"=""6053326097""","=""9786053326090""",0,3.92,Türkiye İş Bankası Kültür Yayınları,Paperback,69,2015.0,1922.0,2019/04/01,2025/01/15,,,read,,,,1,0,M
7388232,"Oğullar ve Rencide Ruhlar (Alper Kamu, #1)",Alper Canıgüz,"Canıgüz, Alper",,"=""9750502051""","=""9789750502057""",0,4.16,İletişim Yayınları,Paperback,204,2004.0,2004.0,2015/10/01,2025/01/15,,,read,,,,1,0,M
15829385,"Nil'de Ölüm (Hercule Poirot, #18)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""9754059616""","=""9789754059618""",0,4.12,Altın Kitaplar Yayınevi,Paperback,192,2008.0,1937.0,2010/01/01,2025/01/14,,,read,,,,1,0,F
32485688,Müptezeller,Emrah Serbes,"Serbes, Emrah",,"=""9750520971""","=""9789750520976""",0,3.42,İletişim Yayınları,Paperback,163,2016.0,2016.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
27633733,"Mutlu Prens: Bütün Masallar, Bütün Öyküler",Oscar Wilde,"Wilde, Oscar","Roza Hakmen, Fatih Özgüven","=""975458687X""","=""9789754586879""",0,4.11,Türkiye İş Bankası Kültür Yayınları,Paperback,264,2006.0,1894.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
7979105,Murtaza,Orhan Kemal,"Kemal, Orhan",,"=""9752893791""","=""9789752893795""",0,3.92,Everest Yayınları,Paperback,360,2000.0,1952.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
58130513,Mezbaha Beş,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",Hamdi Koç,"=""9750751116""","=""9789750751110""",0,4.1,Can Yayınları,Paperback,208,2021.0,1969.0,2021/09/01,2025/01/14,,,read,,,,1,0,M
7712532,Matmazel Noraliya'nın Koltuğu,Peyami Safa,"Safa, Peyami",,"=""9754370567""","=""9789754370560""",0,4.01,Ötüken Yayınları,Paperback,308,2016.0,1949.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
8333373,Mai ve Siyah,Halid Ziya Uşaklıgil,"Uşaklıgil, Halid Ziya",,"=""""","=""9789750731792""",0,3.82,Can Yayınları,Paperback,332,2016.0,1896.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
16007544,Lizbon'a Gece Treni,Pascal Mercier,"Mercier, Pascal",,"=""6055340437""","=""9786055340438""",0,3.74,Kırmızı Kedi Yayınevi,Paperback,400,2012.0,2004.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
39678182,Leyla ile Mecnun,Burak Aksak,"Aksak, Burak",,"=""""","=""""",0,4.08,Küsurat,Paperback,272,2018.0,,2010/01/01,2025/01/14,,,read,,,,1,0,M
220826,Kürk Mantolu Madonna,Sabahattin Ali,"Ali, Sabahattin",,"=""9753638027""","=""9789753638027""",0,4.4,Yapı Kredi Yayınları,Paperback,160,1998.0,1943.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
11451892,Küçük Prens,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",Sumru Ağıryürüyen,"=""""","=""9789755310095""",0,4.33,Mavibulut Yayıncılık,Paperback,95,2013.0,1943.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
45717201,Kurtların Saati,Håkan Nesser,"Nesser, Håkan",Evgin Serbest,"=""6056933504""","=""9786056933509""",0,3.59,İndie Yayınları,Paperback,304,2019.0,1993.0,2019/08/01,2025/01/14,,,read,,,,1,0,M
7544517,Korkma Ben Varım,Murat Menteş,"Menteş, Murat",,"=""""","=""9789750507144""",0,4.11,İletişim Yayınları,Paperback,424,2009.0,2009.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
25046163,Kolera Günlerinde Aşk,Gabriel García Márquez,"Márquez, Gabriel García",Şadan Karadeniz,"=""9750730143""","=""9789750730146""",0,3.94,Can Yayınları,Paperback,448,2016.0,1985.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
13616931,Örneklerle Kolay Ekonomi,Mahfi Eğilmez,"Eğilmez, Mahfi",,"=""9751414989""","=""9789751414984""",0,4.05,Remzi Kitabevi,Paperback,216,2015.0,2014.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
43394736,Klara Miliç,Ivan Turgenev,"Turgenev, Ivan",Ceren Durukan Akyüz,"=""""","=""9786052956434""",0,3.73,Türkiye İş Bankası Kültür Yayınları,Hardcover,100,2018.0,1883.0,2020/03/01,2025/01/14,,,read,,,,1,0,M
30180297,Kibritleri Çok Seven Küçük Kız,Gaétan Soucy,"Soucy, Gaétan",Aysel Bora,"=""9750732235""","=""9789750732232""",0,3.76,Can Yayınları,Paperback,152,2016.0,1998.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
38721465,Kırlangıç Çığlığı,Ahmet Ümit,"Ümit, Ahmet",,"=""6051852476""","=""9786051852478""",0,4.18,Everest Yayınları,Paperback,400,2018.0,2018.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
25370927,İnsanlığın Yıldızının Parladığı Anlar: On Dört Tarihsel Minyatür,Stefan Zweig,"Zweig, Stefan",Kasım Eğit,"=""9750724445""","=""9789750724442""",0,4.24,Can Yayınları,Paperback,247,2016.0,1927.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
7174618,Hayvan Çiftliği: Bir Peri Masalı,George Orwell,"Orwell, George",Celâl Üster,"=""9750700112""","=""9789750700118""",0,4.0,Can Yayınları,Paperback,152,2013.0,1945.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
35895577,Haylaz Kalbim,Ayşe Aral,"Aral, Ayşe",,"=""6050943990""","=""9786050943993""",0,3.67,Doğan Novus,Paperback,272,2017.0,,2010/01/01,2025/01/14,,,read,,,,1,0,F
35509627,"Nikola Tesla Hayatım, Buluşlarım ve Düşüncelerim",Nikola Tesla,"Tesla, Nikola",Özge Çağlar Aksoy,"=""6056663779""","=""9786056663772""",0,3.83,Olvido Kitap,Paperback,136,2017.0,,2019/10/01,2025/01/14,,,read,,,,1,0,M
24928193,Hadula: Bir Ada Öyküsü,Alexandros Papadiamantis,"Papadiamantis, Alexandros","Herkül Millas, Yasemin Aydın","=""6056501957""","=""9786056501951""",0,4.24,Jaguar Kitap,Paperback,136,2015.0,1903.0,2019/08/01,2025/01/14,,,read,,,,1,0,M
6361588,"Güneşi Uyandıralım (Zeze, #2)",José Mauro de Vasconcelos,"Vasconcelos, José Mauro de",Aydın Emeç,"=""9755100148""","=""9789755100142""",0,4.01,Can Yayınları,Paperback,256,1993.0,1974.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
9269065,Gece Uçuşu,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de","André Gide, Bertan Onaran","=""9753043171""","=""9789753043175""",0,3.79,Dünya Kitapları,Paperback,98,2005.0,1931.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
36661290,Felaketzedeler Evi,Guillermo Rosales,"Rosales, Guillermo",Gökhan Aksay,"=""6058259371""","=""9786058259379""",0,3.9,Jaguar Kitap,Paperback,114,2017.0,1987.0,2019/07/01,2025/01/14,,,read,,,,1,0,M
33947549,Farfara,Sezgin Kaymaz,"Kaymaz, Sezgin",,"=""6055162806""","=""9786055162801""",0,3.97,April,Paperback,416,2017.0,2017.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
10234934,Fakat Müzeyyen Bu Derin Bir Tutku,İlhami Algör,"Algör, İlhami",,"=""9758457136""","=""""",0,3.08,Dost Kitabevi,Paperback,73,2000.0,1995.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
10369589,Ezilenler,Fyodor Dostoevsky,"Dostoevsky, Fyodor",,"=""""","=""9789754185287""",0,4.25,Adam Yayınları,Paperback,366,1988.0,1861.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
34600748,Eski Karım Uzaya Gidiyor,Bahadır Cüneyt Yalçın,"Yalçın, Bahadır Cüneyt",,"=""6055162814""","=""9786055162818""",0,3.22,April yayıncılık,Paperback,264,2017.0,2017.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
5441708,Dublörün Dilemması,Murat Menteş,"Menteş, Murat",,"=""9750503228""","=""9789750503221""",0,3.97,İletişim Yayınları,Paperback,263,2005.0,2005.0,2015/10/01,2025/01/14,,,read,,,,1,0,M
9509724,Dönüşüm,Franz Kafka,"Kafka, Franz",Ahmet Cemal,"=""""","=""9789755100210""",0,3.89,Can Yayınları,Paperback,102,2012.0,1915.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
9363758,Delifişek (Zeze #3),José Mauro de Vasconcelos,"Vasconcelos, José Mauro de",,"=""9755105115""","=""9789755105116""",0,3.56,Can Yayınları,Paperback,102,1994.0,1963.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
22404346,Deliduman,Emrah Serbes,"Serbes, Emrah",,"=""9750515609""","=""9789750515606""",0,3.25,İletişim Yayınları,Paperback,350,2014.0,2014.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
20695669,Deli Gönlüm,Peyami Safa,"Safa, Peyami",,"=""9944148407""","=""9789944148405""",0,3.81,Alkım Yayınevi,Paperback,224,2004.0,1941.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
7748829,Dava,David Zane Mairowitz,"Mairowitz, David Zane","Franz Kafka, Chantal Montellier, Kutlukhan Kutlu","=""6055813289""","=""9786055813284""",0,3.63,NTV Yayınları,Paperback,128,2009.0,1925.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
636802,Çalıkuşu,Reşat Nuri Güntekin,"Güntekin, Reşat Nuri",,"=""9751000122""","=""9789751000125""",0,4.32,İnkılâp Kitabevi,Paperback,448,1992.0,1922.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
6600455,Çakırcalı Efe,Yaşar Kemal,"Kemal, Yaşar",Abidin Dino,"=""""","=""""",0,4.24,Yapı Kredi Yayınları,Paperback,182,2004.0,1972.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
24201009,Cimri,Molière,"Molière, Molière",Sabahattin Eyüboğlu,"=""9754588422""","=""9789754588422""",0,3.56,Türkiye İş Bankası Yayınları,Paperback,104,2006.0,1668.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
17930729,"Cehennem Çiçeği (Alper Kamu, #2)",Alper Canıgüz,"Canıgüz, Alper",,"=""6055162083""","=""9786055162085""",0,4.34,April Yayıncılık,Paperback,221,2013.0,2013.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
32174092,Casus,Paulo Coelho,"Coelho, Paulo",Emrah İmre,"=""9750733061""","=""9789750733062""",0,3.38,Can Yayınları,Paperback,152,2016.0,2017.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
20451188,"Canım Aliye, Ruhum Filiz",Sabahattin Ali,"Ali, Sabahattin",Sevengül Sönmez,"=""9750826671""","=""9789750826672""",0,4.39,Yapı Kredi Yayınları,Paperback,160,2014.0,2014.0,2019/04/01,2025/01/14,,,read,,,,1,0,M
12124346,Cânân,Peyami Safa,"Safa, Peyami",,"=""975437080X""","=""9789754370805""",0,3.74,Ötüken Yayınevi,Paperback,259,2016.0,1925.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
30621290,Büyüleyici Bağırsak,Giulia Enders,"Enders, Giulia","Jill Enders, Alisa Candan Karsu","=""6059177050""","=""9786059177054""",0,4.07,Büyükada Yayıncılık,Paperback,286,2016.0,2014.0,2020/07/01,2025/01/14,,,read,,,,1,0,F
33623772,Bütün Bir Ömür,Robert Seethaler,"Seethaler, Robert",Feza Şişman,"=""""","=""""",0,3.94,Timaş Yayınları,Paperback,144,2017.0,2014.0,2020/05/01,2025/01/14,,,read,,,,1,0,M
23267107,Bir Nefeste Dünya Mitolojisi,Mark Daniels,"Daniels, Mark","Pınar Üstel, Gökçe Gündoğdu","=""6055675889""","=""9786055675882""",0,3.25,Maya Kitap,Paperback,224,2014.0,2013.0,2020/08/01,2025/01/14,,,read,,,,1,0,M
1531996,"Bir Kedi, Bir Adam, Bir Ölüm",Zülfü Livaneli,"Livaneli, Zülfü",Zülfü Livaneli,"=""9751407958""","=""9789751407955""",0,4.01,Remzi Kitabevi,Paperback,221,2001.0,2001.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
45415750,Bilinmeyen Sular,Mevsim Yenice,"Yenice, Mevsim",,"=""9750740467""","=""9789750740466""",0,3.88,Can Yayınları,Paperback,96,2019.0,,2019/11/01,2025/01/14,,,read,,,,1,0,F
18662065,Beyoğlu'nun En Güzel Abisi,Ahmet Ümit,"Ümit, Ahmet",,"=""6051416838""","=""9786051416830""",0,3.81,Everest Yayınları,Paperback,418,2014.0,2013.0,2010/01/01,2025/01/14,,,read,,,,1,0,M
9099787,Beş Sevim Apartmanı: Rüya Tabirli Cinperi Yalanları,Mine Söğüt,"Söğüt, Mine",,"=""9750805488""","=""9789750805486""",0,4.29,Yapı Kredi Yayınları,Paperback,128,2014.0,2003.0,2010/01/01,2025/01/14,,,read,,,,1,0,F
45321579,Bence Katil Öldürdü,Kurtcebe Turgul,"Turgul, Kurtcebe",Bora Başkan,"=""9750740416""","=""9789750740411""",0,3.74,Mundi,Paperback,144,2019.0,,2021/09/01,2025/01/14,,,read,,,,1,0,M
1838912,Aylak Adam,Yusuf Atılgan,"Atılgan, Yusuf",,"=""""","=""9789750802446""",0,4.25,Yapı Kredi Yayınları ,Paperback,155,2000.0,1959.0,2020/02/01,2025/01/14,,,read,,,,1,0,M
50858488,Aşkımız Eski Bir Roman,Ahmet Ümit,"Ümit, Ahmet",,"=""9750845552""","=""9789750845550""",0,3.64,Yapı Kredi Yayınları,Paperback,224,2019.0,2019.0,2019/10/01,2025/01/14,,,read,,,,1,0,M
41739991,Antika Titanik,Murat Menteş,"Menteş, Murat",,"=""6056842681""","=""9786056842689""",0,3.29,April Yayıncılık,Paperback,360,2018.0,2018.0,2019/04/01,2025/01/14,,,read,,,,1,0,M
10290506,Amaç,Eliyahu M. Goldratt,"Goldratt, Eliyahu M.","Jeff Cox, Ayşe Bilge Dicleli","=""""","=""9789944186551""",0,4.08,Optimist Yayınları,Paperback,428,2007.0,1984.0,2020/01/01,2025/01/14,,,read,,,,1,0,M
